FlightDate,FlightTime,Airport,MinWaitTime,MaxWaitTime,BagNumber,MaxSpendingRange,DropOffRange
03/16/2024,20:58:33,LAX,1.25,4.75,2,20,1.0
03/21/2024,20:10:15,ONT,1.25,4.75,1,10,1.0
01/19/2025,08:32:03,LAX,1.25,3.0,1,100,0.9
11/30/2024,05:51:15,ONT,0.25,2.5,1,65,0.8
12/11/2024,06:29:14,ONT,0.25,3.75,1,10,0.4
01/19/2025,01:49:25,ONT,1.25,4.75,2,85,0.6
01/18/2025,21:02:28,ONT,1.5,2.25,0,30,1.0
11/30/2024,08:11:07,LAX,1.5,2.0,1,65,0.2
03/18/2024,04:26:13,LAX,1.5,3.75,1,30,0.3
11/30/2024,19:42:30,LAX,0.5,4.25,2,55,0.8
03/17/2024,06:42:13,LAX,1.0,3.75,2,35,0.7
01/18/2025,11:36:01,LAX,2.0,4.75,3,35,0.3
11/30/2024,00:42:22,LAX,1.5,2.25,3,10,0.6
01/18/2025,12:11:58,LAX,1.25,4.5,2,25,0.8
12/11/2024,12:32:38,LAX,1.5,2.75,1,10,0.2
01/19/2025,02:38:38,LAX,0.25,3.75,2,30,0.7
03/16/2024,12:37:44,LAX,2.0,2.75,2,65,0.5
12/13/2024,02:44:37,LAX,1.0,4.25,1,25,0.6
03/16/2024,01:29:50,ONT,2.0,4.0,1,10,0.4
01/19/2025,00:49:20,LAX,1.25,2.75,3,15,0.0
01/19/2025,14:18:02,LAX,0.75,2.75,2,55,0.5
01/19/2025,11:07:24,ONT,2.0,2.0,3,15,0.9
12/11/2024,10:08:48,LAX,0.5,4.75,3,55,0.6
01/18/2025,16:43:24,ONT,1.75,2.5,2,40,0.8
01/19/2025,14:01:15,ONT,1.75,2.0,0,10,0.5
03/14/2024,09:50:11,ONT,0.5,2.25,2,55,0.4
01/18/2025,04:37:57,LAX,1.75,2.25,2,35,0.8
01/18/2025,02:36:37,ONT,1.5,3.75,3,30,0.9
11/30/2024,17:04:55,ONT,1.75,2.5,1,40,0.1
03/16/2024,11:01:43,ONT,1.5,3.0,2,35,0.3
11/30/2024,17:02:32,LAX,1.75,3.0,2,30,0.1
01/18/2025,22:38:05,LAX,0.5,5.0,2,10,0.0
01/18/2025,12:56:15,LAX,2.0,3.5,1,85,0.6
01/19/2025,19:17:55,LAX,0.75,4.0,3,100,0.2
03/17/2024,14:24:25,LAX,0.25,4.0,0,80,0.1
12/11/2024,06:59:34,LAX,0.5,3.25,1,10,0.3
03/21/2024,20:57:23,ONT,1.5,4.0,1,15,0.6
01/19/2025,11:07:22,ONT,2.0,2.75,2,40,0.2
03/15/2024,00:02:40,LAX,0.75,4.25,3,25,0.9
12/11/2024,05:34:36,ONT,2.0,2.5,2,40,0.7
03/18/2024,00:02:21,LAX,0.25,5.0,1,10,0.2
03/21/2024,15:34:46,LAX,0.5,3.25,2,35,0.9
11/30/2024,13:26:30,LAX,1.0,3.75,3,45,0.9
03/14/2024,18:36:08,ONT,0.25,5.0,3,30,0.9
12/13/2024,21:15:42,LAX,1.5,3.25,1,10,1.0
01/18/2025,17:30:40,ONT,1.25,2.5,2,40,0.4
03/17/2024,12:33:16,ONT,1.25,3.75,1,40,0.2
03/20/2024,14:17:51,LAX,0.75,5.0,1,30,0.9
11/30/2024,16:08:31,ONT,1.75,3.75,4,25,1.0
12/13/2024,07:17:23,LAX,0.25,4.25,3,35,0.6
12/11/2024,22:42:54,LAX,1.75,3.25,1,10,0.2
01/19/2025,03:04:07,ONT,0.75,3.5,2,10,0.4
12/13/2024,01:14:34,ONT,0.75,5.0,2,15,0.3
11/30/2024,07:41:52,ONT,0.25,3.25,3,15,0.8
01/19/2025,06:56:26,LAX,0.25,4.5,1,25,0.1
11/30/2024,17:26:32,LAX,1.75,4.25,2,80,0.6
01/18/2025,06:16:38,ONT,0.25,5.0,2,35,0.8
03/20/2024,08:01:12,LAX,0.5,2.0,3,10,1.0
03/17/2024,03:13:37,ONT,1.25,4.0,3,30,0.6
11/30/2024,17:13:57,ONT,1.25,4.5,2,25,0.3
03/20/2024,15:53:13,LAX,1.0,3.5,2,15,0.1
01/19/2025,03:51:11,ONT,1.25,2.75,3,10,1.0
12/11/2024,01:06:32,ONT,1.25,4.75,1,30,0.1
01/18/2025,02:53:00,ONT,1.25,2.5,3,25,0.7
12/11/2024,15:19:28,ONT,1.75,2.75,2,40,0.2
11/30/2024,19:33:52,LAX,2.0,2.0,2,60,0.1
03/15/2024,01:47:35,LAX,1.5,5.0,2,20,0.6
12/13/2024,02:28:42,LAX,1.75,5.0,1,35,0.0
03/15/2024,08:57:26,ONT,0.75,3.0,3,40,0.5
12/12/2024,07:13:30,LAX,2.0,3.5,2,40,1.0
12/13/2024,04:28:40,ONT,0.25,5.0,3,10,0.0
11/30/2024,22:56:53,LAX,0.75,3.0,3,15,1.0
03/17/2024,01:50:37,LAX,1.5,2.0,2,35,0.1
12/12/2024,05:25:37,ONT,1.0,2.75,3,55,0.0
03/20/2024,21:25:28,LAX,1.25,4.25,3,35,0.6
03/22/2024,10:05:28,ONT,1.0,5.0,0,10,0.5
03/17/2024,09:26:13,LAX,2.0,4.0,2,40,0.0
01/19/2025,23:52:15,LAX,1.0,2.75,2,35,0.5
01/18/2025,15:52:38,ONT,1.0,2.5,3,20,0.1
11/30/2024,14:32:40,LAX,1.75,2.0,1,10,1.0
11/30/2024,04:35:55,ONT,1.75,2.25,3,30,0.6
03/19/2024,17:47:44,LAX,0.25,2.5,0,10,0.5
01/19/2025,18:59:00,LAX,1.5,5.0,1,30,0.3
11/30/2024,20:07:07,LAX,1.0,4.75,2,25,0.6
11/30/2024,15:26:50,ONT,1.25,4.25,1,35,0.5
12/11/2024,04:00:28,LAX,1.0,3.5,3,40,1.0
03/15/2024,00:00:46,LAX,0.25,2.25,2,10,0.7
11/30/2024,07:46:47,ONT,0.5,4.0,1,15,0.4
11/30/2024,09:24:33,ONT,1.5,2.0,3,40,0.1
01/18/2025,06:48:40,LAX,0.75,4.75,3,15,0.9
11/30/2024,17:58:37,LAX,1.0,3.75,3,20,0.8
12/11/2024,17:18:51,LAX,0.5,3.0,2,95,0.9
03/16/2024,06:33:15,LAX,1.75,4.75,1,20,0.9
11/30/2024,19:28:31,ONT,1.0,3.75,3,70,0.6
03/16/2024,16:27:38,LAX,0.5,2.25,3,25,0.2
12/13/2024,17:19:14,LAX,1.0,2.0,2,15,0.5
03/17/2024,08:39:09,ONT,1.75,4.25,2,40,0.1
01/18/2025,07:40:32,ONT,0.75,4.5,4,20,0.9
12/12/2024,21:57:13,LAX,0.75,5.0,4,20,0.3
03/16/2024,02:26:57,LAX,1.75,4.0,3,25,0.0
01/18/2025,16:58:03,ONT,2.0,3.5,2,90,0.1
03/19/2024,11:00:56,LAX,1.25,3.0,1,10,0.3
11/30/2024,07:32:33,LAX,1.25,4.0,2,30,0.5
01/18/2025,02:12:24,LAX,1.5,3.0,1,40,0.6
03/22/2024,23:14:28,ONT,0.25,2.75,2,20,0.9
03/15/2024,01:21:03,LAX,0.5,4.5,2,35,0.5
12/12/2024,18:41:51,LAX,1.5,4.25,3,10,0.0
12/13/2024,18:41:56,ONT,0.75,2.0,2,25,1.0
11/30/2024,05:00:49,LAX,1.75,5.0,1,30,0.3
11/30/2024,09:42:46,ONT,1.25,4.0,2,40,0.3
11/30/2024,03:21:12,LAX,1.25,2.5,3,20,1.0
03/19/2024,17:43:49,LAX,0.75,3.25,3,20,0.3
01/18/2025,05:52:09,ONT,1.0,2.5,2,45,0.5
11/30/2024,13:03:11,LAX,1.25,5.0,2,25,0.1
11/30/2024,07:57:38,LAX,1.75,4.25,4,30,0.3
11/30/2024,09:27:26,LAX,1.75,4.5,0,40,0.3
01/19/2025,06:49:53,LAX,2.0,2.5,2,20,0.8
01/19/2025,00:44:47,LAX,1.5,4.5,2,20,0.3
11/30/2024,22:27:43,LAX,0.25,3.0,3,65,0.7
12/12/2024,05:26:09,LAX,0.75,4.75,1,25,0.3
01/18/2025,16:51:27,LAX,0.75,3.5,3,20,0.4
11/30/2024,19:20:05,ONT,1.25,2.25,2,70,1.0
01/18/2025,14:42:42,ONT,1.75,4.5,1,40,0.7
01/18/2025,16:01:07,LAX,2.0,5.0,2,35,0.6
03/18/2024,10:55:53,LAX,1.5,4.25,1,40,0.6
01/19/2025,19:50:38,ONT,1.0,5.0,2,30,0.2
03/20/2024,09:25:52,LAX,1.25,4.0,3,10,0.0
11/30/2024,19:03:15,LAX,2.0,5.0,2,10,0.1
11/30/2024,12:24:06,ONT,1.75,2.25,2,45,0.9
12/11/2024,03:01:43,LAX,0.5,2.25,2,40,0.2
12/11/2024,00:30:28,LAX,0.25,2.25,4,10,0.7
12/11/2024,05:02:03,LAX,1.25,4.5,2,40,0.7
01/18/2025,18:59:41,LAX,2.0,3.5,0,90,0.7
12/11/2024,21:32:50,ONT,1.75,4.5,3,35,0.0
11/30/2024,17:29:16,LAX,1.25,3.0,2,25,0.5
11/30/2024,09:17:46,ONT,1.25,3.5,3,35,0.6
01/18/2025,16:44:10,LAX,1.75,5.0,1,90,0.7
11/30/2024,15:56:51,LAX,1.5,2.0,4,10,0.1
03/17/2024,23:41:38,ONT,1.75,2.0,3,85,0.1
12/13/2024,14:37:14,ONT,0.25,3.5,0,90,0.3
03/18/2024,02:55:08,LAX,1.0,2.75,3,15,0.5
01/19/2025,14:21:23,LAX,1.5,3.25,3,15,0.5
11/30/2024,12:58:08,ONT,1.75,2.25,3,10,0.6
01/19/2025,14:55:44,LAX,1.0,2.5,1,10,0.0
01/18/2025,16:40:56,LAX,1.75,2.25,2,25,1.0
12/11/2024,00:22:11,ONT,0.75,3.75,1,30,0.2
12/11/2024,16:59:42,ONT,0.5,2.75,1,10,1.0
12/13/2024,18:36:16,ONT,1.25,4.25,2,15,0.9
03/15/2024,01:24:16,LAX,0.75,3.5,2,10,0.0
11/30/2024,19:06:31,ONT,1.25,3.0,2,55,0.6
03/18/2024,02:56:55,LAX,1.25,2.25,1,30,0.1
01/18/2025,18:43:26,LAX,2.0,4.75,2,90,0.6
03/18/2024,21:26:30,LAX,0.5,2.0,4,90,0.4
11/30/2024,09:06:34,ONT,0.75,2.25,1,20,0.6
11/30/2024,08:01:58,LAX,1.5,4.75,2,100,0.1
01/19/2025,19:18:41,LAX,1.75,2.75,2,80,0.5
11/30/2024,10:48:33,LAX,0.75,4.0,1,20,0.3
03/14/2024,21:11:14,LAX,1.5,2.75,4,25,0.4
11/30/2024,15:34:38,ONT,1.75,3.5,2,10,0.7
01/19/2025,13:24:42,ONT,0.25,3.5,2,75,0.6
03/15/2024,19:02:53,ONT,0.75,5.0,1,40,0.6
01/18/2025,02:08:26,ONT,0.75,2.25,2,15,0.2
11/30/2024,21:12:44,LAX,1.5,3.25,1,10,0.1
03/15/2024,23:00:59,ONT,0.25,5.0,2,25,0.2
01/18/2025,01:47:40,ONT,1.75,4.25,1,10,0.3
03/17/2024,00:00:58,LAX,0.75,3.25,2,25,0.6
12/13/2024,00:20:52,ONT,1.0,3.5,3,30,0.1
12/11/2024,12:23:39,LAX,0.75,2.5,1,40,0.4
12/12/2024,10:06:38,LAX,1.0,4.5,3,70,0.1
03/18/2024,06:21:42,ONT,0.75,3.0,2,65,0.7
11/30/2024,23:07:57,LAX,1.25,3.25,5,30,0.0
01/19/2025,23:59:14,LAX,2.0,2.25,1,15,0.0
01/18/2025,13:31:26,ONT,2.0,3.5,4,30,0.0
03/17/2024,22:33:49,LAX,2.0,3.0,1,10,0.0
01/19/2025,11:53:43,ONT,2.0,4.25,2,25,0.4
12/12/2024,18:38:17,ONT,2.0,4.75,3,50,0.5
12/13/2024,08:20:01,LAX,2.0,4.75,2,35,1.0
01/19/2025,15:19:19,LAX,1.75,4.5,3,35,0.3
12/12/2024,02:45:29,ONT,0.25,4.75,2,10,0.6
11/30/2024,06:13:35,ONT,1.75,4.75,4,35,0.5
01/19/2025,09:28:31,LAX,0.25,4.5,3,20,0.6
11/30/2024,10:44:35,ONT,1.5,3.0,1,30,0.2
12/11/2024,15:21:28,ONT,1.75,2.75,2,40,0.8
12/12/2024,12:43:22,LAX,1.0,4.5,2,90,0.3
03/21/2024,18:58:30,ONT,1.0,2.75,1,30,1.0
12/11/2024,15:18:54,ONT,1.75,2.5,2,35,1.0
01/18/2025,05:26:24,LAX,1.5,4.75,1,75,0.5
11/30/2024,07:35:41,ONT,1.75,2.5,1,50,0.0
12/12/2024,15:06:27,LAX,1.0,3.25,2,40,1.0
11/30/2024,22:28:00,LAX,1.0,4.0,0,35,0.6
12/12/2024,15:21:19,ONT,1.5,2.0,3,75,0.5
11/30/2024,07:37:21,ONT,1.5,2.0,1,40,0.7
03/20/2024,04:43:36,ONT,1.25,2.75,2,20,0.1
03/20/2024,20:00:47,LAX,0.5,3.75,2,15,0.3
03/21/2024,20:29:42,LAX,1.5,4.25,5,40,0.9
12/11/2024,16:03:01,LAX,1.5,2.75,2,10,0.0
01/19/2025,23:06:36,ONT,2.0,2.25,2,20,0.4
01/18/2025,15:33:34,LAX,1.0,4.75,2,30,0.7
03/18/2024,14:17:57,ONT,2.0,4.75,2,80,0.1
03/15/2024,07:22:20,LAX,1.75,3.75,4,40,0.3
03/20/2024,18:03:03,ONT,0.75,4.75,2,100,1.0
11/30/2024,20:32:19,ONT,0.5,2.0,1,50,0.0
03/20/2024,23:16:41,ONT,0.5,4.75,2,25,0.6
01/19/2025,17:20:39,LAX,2.0,2.0,2,15,0.4
11/30/2024,01:06:36,ONT,1.75,2.5,2,65,1.0
11/30/2024,11:20:59,ONT,0.25,3.25,2,85,0.8
01/19/2025,14:58:28,ONT,2.0,3.0,1,15,0.5
12/11/2024,12:19:21,ONT,1.5,4.0,2,35,0.9
12/12/2024,17:40:40,ONT,1.75,3.25,1,65,0.6
03/21/2024,01:10:04,LAX,0.75,3.0,5,45,0.6
03/16/2024,02:15:47,ONT,1.5,2.0,4,40,0.1
01/19/2025,05:37:52,LAX,0.25,2.5,1,65,0.5
03/19/2024,17:40:20,LAX,0.5,2.75,2,40,0.1
12/13/2024,05:28:04,ONT,1.5,2.25,2,20,0.5
11/30/2024,11:58:34,ONT,0.25,4.0,2,35,0.0
11/30/2024,20:06:24,LAX,0.5,3.0,0,40,0.3
01/19/2025,17:51:51,ONT,2.0,2.5,2,40,0.5
12/12/2024,18:39:37,ONT,2.0,4.5,1,95,0.2
01/18/2025,10:58:01,ONT,0.75,4.75,1,20,0.3
01/18/2025,18:14:41,ONT,1.25,2.75,2,45,0.7
03/21/2024,09:29:54,LAX,0.5,4.75,1,40,0.4
03/15/2024,20:56:00,LAX,1.0,4.25,3,40,0.7
03/21/2024,22:57:28,ONT,0.5,2.0,3,10,1.0
11/30/2024,12:35:11,LAX,1.75,3.0,2,15,0.0
11/30/2024,23:19:32,ONT,0.25,4.0,1,25,0.1
11/30/2024,20:22:02,LAX,2.0,2.5,0,65,0.9
12/11/2024,07:27:36,ONT,1.5,3.0,3,20,0.7
03/22/2024,00:55:18,ONT,0.75,3.5,2,30,0.0
11/30/2024,04:04:41,ONT,0.75,4.25,5,40,0.3
01/19/2025,23:23:11,ONT,1.0,4.75,0,10,0.3
11/30/2024,10:04:53,ONT,0.5,4.5,2,10,0.2
01/19/2025,00:13:16,LAX,1.0,3.75,2,95,0.4
01/19/2025,10:20:49,LAX,0.25,3.25,3,15,0.2
12/12/2024,07:51:09,ONT,0.75,2.25,2,40,0.5
01/19/2025,00:57:45,LAX,1.25,2.75,2,15,0.5
01/19/2025,02:36:20,LAX,1.5,4.5,1,15,0.8
11/30/2024,18:51:41,ONT,1.25,3.0,1,25,0.3
01/18/2025,09:43:45,ONT,1.0,2.5,2,60,0.1
11/30/2024,09:36:18,LAX,1.5,3.0,1,85,0.9
11/30/2024,22:26:14,LAX,0.75,3.75,2,40,0.4
01/18/2025,09:14:05,LAX,0.75,4.25,4,10,0.2
11/30/2024,19:20:33,LAX,1.5,2.75,3,30,0.2
12/13/2024,07:50:12,ONT,0.5,2.75,2,40,0.3
03/14/2024,03:51:14,LAX,1.0,2.5,1,40,0.9
03/17/2024,09:10:06,LAX,1.5,3.5,1,35,0.2
11/30/2024,16:01:54,LAX,0.75,2.0,2,60,1.0
12/12/2024,11:50:19,ONT,2.0,3.25,1,35,0.1
03/15/2024,07:26:10,ONT,0.75,2.75,1,25,0.0
01/19/2025,12:42:15,LAX,1.0,2.0,1,20,0.5
12/13/2024,23:44:19,ONT,0.5,4.25,1,85,1.0
01/18/2025,04:52:52,LAX,2.0,2.25,1,40,0.1
01/19/2025,18:11:18,LAX,0.5,2.0,1,90,0.9
12/13/2024,04:53:24,ONT,0.25,2.25,1,25,0.6
11/30/2024,08:46:53,LAX,0.25,4.25,5,40,1.0
03/17/2024,17:35:15,ONT,0.5,2.75,1,25,1.0
01/18/2025,00:48:01,LAX,0.75,3.5,1,15,0.7
11/30/2024,21:57:28,LAX,1.0,2.5,2,35,0.1
03/16/2024,17:22:42,ONT,2.0,5.0,1,10,0.8
01/18/2025,20:20:59,LAX,0.5,2.25,4,10,0.9
11/30/2024,04:06:57,LAX,0.25,2.25,3,10,0.1
11/30/2024,17:23:18,LAX,1.5,4.5,1,30,0.7
03/19/2024,01:51:08,LAX,1.0,4.25,3,15,0.4
03/20/2024,11:10:08,ONT,1.0,3.5,2,15,0.1
12/11/2024,13:23:06,LAX,2.0,4.5,1,100,0.8
03/17/2024,07:10:51,LAX,0.75,5.0,2,50,0.0
11/30/2024,06:21:13,LAX,1.25,2.0,1,90,0.8
01/19/2025,20:16:43,LAX,1.5,2.0,2,20,0.9
01/18/2025,23:19:47,LAX,1.25,3.5,2,40,1.0
03/22/2024,10:38:57,ONT,1.5,4.75,3,40,1.0
12/13/2024,10:58:26,LAX,1.0,4.75,2,30,0.9
11/30/2024,11:46:26,LAX,2.0,2.0,3,55,0.7
12/12/2024,14:23:43,LAX,0.75,3.0,3,20,0.2
01/19/2025,06:47:05,ONT,1.75,3.0,0,50,0.1
01/18/2025,05:36:38,LAX,1.25,2.25,1,100,0.0
03/17/2024,11:17:43,LAX,0.75,3.75,1,70,0.4
12/13/2024,23:45:46,ONT,0.75,3.75,3,25,0.6
03/16/2024,23:11:52,LAX,0.75,4.25,2,25,0.3
01/19/2025,18:55:25,ONT,1.75,4.25,1,15,0.8
12/12/2024,08:22:13,LAX,1.25,4.0,2,10,0.8
03/18/2024,08:53:52,ONT,1.25,2.5,2,90,0.5
03/19/2024,12:34:27,LAX,1.25,2.0,2,10,0.5
11/30/2024,22:07:49,ONT,1.75,3.75,1,40,0.1
12/11/2024,04:40:59,ONT,1.75,5.0,2,10,0.0
01/19/2025,09:49:11,ONT,1.5,3.25,2,40,0.3
12/12/2024,19:54:16,LAX,1.25,3.75,2,50,0.3
03/17/2024,21:28:42,ONT,1.75,2.0,2,30,0.9
11/30/2024,01:29:32,LAX,0.5,2.0,2,40,0.4
03/18/2024,05:07:14,LAX,0.5,3.75,4,40,0.6
03/17/2024,18:47:48,ONT,0.75,3.5,2,30,1.0
03/15/2024,22:03:22,LAX,1.5,3.75,2,30,0.8
01/19/2025,22:54:14,LAX,1.5,4.75,3,10,0.4
11/30/2024,07:08:33,LAX,1.75,3.75,0,10,0.3
12/13/2024,22:18:07,LAX,1.5,2.25,3,60,1.0
01/19/2025,06:33:57,ONT,2.0,3.0,1,25,0.6
01/18/2025,07:06:12,LAX,1.0,2.0,3,25,0.6
12/11/2024,07:09:28,ONT,1.5,3.75,1,25,0.3
12/13/2024,06:55:27,ONT,0.25,2.75,3,10,0.1
11/30/2024,23:36:48,LAX,1.0,4.25,1,40,0.5
03/21/2024,10:49:20,ONT,1.75,3.5,1,15,0.5
11/30/2024,21:57:26,ONT,0.5,4.0,3,15,0.3
11/30/2024,07:51:32,LAX,0.25,2.0,1,70,0.3
03/15/2024,05:31:25,ONT,0.5,3.0,3,90,0.1
11/30/2024,01:09:20,LAX,0.5,2.0,1,25,0.4
12/12/2024,16:14:34,LAX,1.25,2.0,3,35,0.1
12/12/2024,20:05:37,LAX,0.5,4.75,3,35,0.4
03/15/2024,22:25:53,LAX,1.5,2.75,2,35,0.0
03/15/2024,15:41:37,ONT,0.75,2.0,3,30,0.6
11/30/2024,05:32:45,ONT,2.0,3.5,0,80,1.0
03/21/2024,22:19:47,LAX,0.5,2.75,2,25,0.9
03/15/2024,16:37:20,ONT,1.75,4.25,3,20,0.9
12/13/2024,22:50:51,ONT,1.75,2.25,2,25,0.8
01/18/2025,10:21:31,LAX,2.0,3.75,3,15,0.2
12/13/2024,04:35:41,LAX,1.5,3.5,1,35,0.0
12/13/2024,22:56:46,LAX,2.0,5.0,3,35,0.5
11/30/2024,18:09:55,LAX,1.75,4.5,3,15,0.9
03/22/2024,22:25:01,LAX,2.0,4.0,5,45,0.7
03/16/2024,04:13:02,ONT,0.25,2.5,1,35,0.8
03/22/2024,12:42:47,ONT,0.5,4.0,2,100,0.8
11/30/2024,21:32:55,LAX,1.5,4.5,3,30,0.3
12/12/2024,03:21:33,LAX,0.5,2.25,1,40,0.4
12/12/2024,22:35:03,LAX,0.5,4.0,3,60,0.1
01/19/2025,13:38:32,LAX,0.75,5.0,1,20,0.3
01/18/2025,11:37:12,ONT,1.5,3.75,3,80,0.0
11/30/2024,20:33:31,LAX,0.25,3.0,2,25,0.7
01/19/2025,23:23:27,ONT,2.0,4.5,2,40,0.6
11/30/2024,18:11:51,LAX,1.75,4.25,1,30,0.2
12/13/2024,17:35:10,LAX,0.5,2.5,1,25,1.0
11/30/2024,14:06:14,LAX,1.75,4.0,2,50,0.6
03/20/2024,19:01:06,ONT,2.0,4.5,3,20,0.0
03/16/2024,07:13:01,ONT,1.0,4.75,3,40,0.5
01/19/2025,21:27:14,ONT,0.5,3.25,1,25,0.8
01/19/2025,05:59:14,LAX,2.0,3.0,4,40,0.7
11/30/2024,08:53:23,ONT,1.75,3.25,2,25,0.8
11/30/2024,23:23:25,LAX,1.25,4.5,1,30,0.5
12/12/2024,11:26:34,ONT,1.75,3.5,1,35,0.0
01/19/2025,04:52:18,ONT,0.25,3.0,3,20,0.5
03/16/2024,08:18:06,LAX,2.0,2.0,1,20,1.0
01/18/2025,04:04:00,ONT,0.75,2.5,2,65,0.1
01/18/2025,23:26:00,ONT,1.25,4.0,2,10,0.4
03/17/2024,13:13:24,ONT,1.75,4.0,3,15,0.9
11/30/2024,08:10:42,ONT,0.75,3.0,2,15,1.0
03/22/2024,17:56:24,LAX,1.75,2.0,2,10,0.7
01/18/2025,13:59:58,ONT,0.5,2.75,3,45,0.0
01/18/2025,22:48:58,ONT,0.75,2.75,1,10,0.5
12/13/2024,07:44:41,LAX,2.0,4.75,2,10,0.5
03/14/2024,03:34:17,LAX,1.0,2.0,2,65,0.5
01/18/2025,18:33:33,ONT,1.5,5.0,1,40,0.3
12/12/2024,18:43:22,ONT,1.25,5.0,2,15,0.2
01/18/2025,04:35:55,LAX,0.5,3.5,2,10,0.0
11/30/2024,21:25:11,ONT,1.25,2.0,0,70,0.3
03/17/2024,01:54:42,LAX,2.0,5.0,2,35,0.5
03/14/2024,22:33:09,LAX,1.25,4.25,2,40,0.4
03/15/2024,16:23:16,LAX,1.75,3.75,2,50,0.7
03/14/2024,16:51:38,ONT,0.5,3.75,3,30,0.6
11/30/2024,06:54:08,LAX,1.5,4.25,2,25,0.3
01/18/2025,00:34:58,ONT,1.75,4.25,4,30,0.2
12/11/2024,08:42:19,ONT,2.0,3.0,1,70,0.0
03/22/2024,23:41:21,LAX,1.5,3.25,3,20,0.7
01/18/2025,10:43:11,LAX,0.5,4.25,2,30,0.1
03/20/2024,09:15:44,LAX,2.0,3.25,1,25,1.0
03/18/2024,17:47:31,ONT,0.5,2.25,1,25,0.6
11/30/2024,08:24:28,LAX,1.75,2.75,1,15,0.6
12/11/2024,13:45:15,LAX,0.5,4.0,2,20,0.0
12/13/2024,12:11:59,LAX,1.75,3.75,2,10,0.0
01/19/2025,03:56:51,LAX,1.25,4.0,2,60,1.0
12/13/2024,06:57:12,LAX,1.25,3.5,2,90,0.9
11/30/2024,11:04:42,ONT,1.75,3.75,3,20,0.4
12/11/2024,21:42:31,ONT,0.75,2.0,0,60,0.6
03/15/2024,09:05:21,ONT,1.5,3.75,1,65,0.8
01/19/2025,15:12:13,ONT,1.25,5.0,1,15,0.1
12/12/2024,22:46:43,LAX,1.75,2.5,1,40,0.3
01/19/2025,17:07:01,ONT,1.75,3.5,1,90,0.7
11/30/2024,00:13:34,ONT,1.5,4.75,1,10,0.8
11/30/2024,19:40:59,ONT,1.5,2.75,4,40,0.9
01/18/2025,08:53:44,LAX,0.75,2.25,3,20,0.1
12/13/2024,07:20:30,ONT,1.75,3.75,2,25,0.3
11/30/2024,15:36:47,ONT,0.75,5.0,2,10,0.9
03/17/2024,03:59:00,LAX,0.5,2.25,1,35,0.6
11/30/2024,05:03:30,LAX,1.5,4.0,1,60,1.0
03/18/2024,20:34:46,LAX,0.25,5.0,1,80,0.6
11/30/2024,07:10:48,LAX,2.0,4.25,4,25,1.0
12/11/2024,22:04:09,ONT,0.75,2.75,0,50,0.5
11/30/2024,10:02:11,ONT,0.25,5.0,2,15,0.6
01/18/2025,04:20:49,ONT,0.75,4.5,3,45,0.2
01/18/2025,19:23:18,LAX,0.75,2.0,2,20,0.5
11/30/2024,17:26:33,ONT,1.5,2.75,1,35,0.9
01/18/2025,23:56:21,LAX,2.0,4.0,1,40,0.7
03/20/2024,14:02:55,ONT,1.25,4.0,1,15,0.1
12/11/2024,21:41:05,LAX,1.5,3.0,2,40,0.2
12/13/2024,07:32:09,LAX,0.25,4.5,1,60,0.5
01/18/2025,07:37:20,ONT,1.25,4.5,2,35,0.9
01/19/2025,15:13:34,LAX,0.5,2.25,1,15,0.3
11/30/2024,01:09:04,ONT,1.25,5.0,2,40,0.1
01/18/2025,08:05:27,LAX,2.0,3.75,3,70,0.1
01/19/2025,23:04:15,LAX,1.25,4.5,3,35,1.0
11/30/2024,08:03:42,ONT,0.75,2.0,2,40,0.7
03/19/2024,20:43:04,LAX,0.5,3.75,1,10,0.8
12/13/2024,01:24:18,LAX,1.75,2.75,0,60,0.7
01/18/2025,07:43:08,LAX,0.25,3.5,2,40,0.2
12/13/2024,09:08:00,ONT,0.75,3.0,2,15,0.8
03/22/2024,12:26:47,LAX,1.25,2.0,1,40,0.8
03/19/2024,03:10:36,LAX,1.75,3.75,1,20,0.7
12/11/2024,23:45:28,ONT,1.5,2.5,3,20,0.6
01/19/2025,08:13:46,ONT,1.25,3.5,1,30,0.8
11/30/2024,08:24:12,ONT,0.5,3.75,2,15,0.4
12/13/2024,00:37:45,LAX,0.25,4.5,1,40,0.0
12/13/2024,20:02:33,LAX,0.5,2.5,2,30,0.3
01/19/2025,00:03:56,ONT,1.75,4.25,3,40,1.0
01/18/2025,08:22:50,LAX,1.25,3.25,1,35,0.1
01/19/2025,13:35:38,ONT,0.5,3.0,1,90,0.6
11/30/2024,02:40:35,ONT,1.75,2.75,4,10,0.9
01/19/2025,22:26:45,ONT,0.75,3.0,2,15,0.2
03/21/2024,01:23:23,ONT,0.75,4.0,2,30,0.0
03/18/2024,20:13:56,LAX,0.5,4.5,1,25,0.7
03/16/2024,04:02:37,ONT,0.75,4.25,4,15,0.4
03/18/2024,14:07:17,LAX,0.75,2.5,3,40,0.4
03/18/2024,10:23:04,LAX,0.75,2.75,3,10,0.0
03/15/2024,05:33:19,LAX,1.75,3.75,2,10,1.0
03/16/2024,13:00:32,LAX,2.0,4.75,2,10,0.2
12/13/2024,08:25:42,ONT,1.0,3.25,2,10,1.0
01/19/2025,06:08:54,LAX,1.0,4.0,3,20,0.3
01/19/2025,19:40:27,LAX,0.25,5.0,2,25,0.5
