FlightDate,FlightTime,Airport,MinWaitTime,MaxWaitTime,BagNumber,MaxSpendingRange,DropOffRange
04/12/2025,21:18:15,LAX,1.0,3.0,3,20,0.2
04/13/2025,22:46:28,ONT,1.0,4.25,2,10,0.5
04/12/2025,03:42:45,LAX,1.5,3.0,3,40,1.0
04/14/2025,05:26:49,ONT,1.75,2.75,3,10,0.7
04/18/2025,08:18:53,ONT,1.25,3.5,1,20,0.2
04/17/2025,12:32:53,LAX,1.75,3.5,1,30,0.2
04/13/2025,23:26:38,ONT,0.75,2.0,2,30,0.1
04/16/2025,09:35:11,LAX,2.0,2.75,1,40,0.6
04/17/2025,09:09:12,ONT,1.25,4.5,2,30,0.6
04/11/2025,05:43:34,ONT,0.25,4.0,2,25,0.0
04/15/2025,21:19:38,LAX,1.0,2.5,2,40,0.3
04/17/2025,19:26:23,ONT,1.75,3.5,1,40,0.5
04/11/2025,09:18:42,LAX,1.0,3.5,3,20,0.0
04/14/2025,15:37:34,LAX,1.25,4.5,0,25,0.3
04/15/2025,14:13:19,LAX,0.5,2.5,3,15,0.5
04/16/2025,11:54:13,ONT,2.0,3.75,1,25,0.1
04/15/2025,07:25:25,ONT,0.25,2.75,0,15,0.9
04/11/2025,20:34:15,LAX,1.25,5.0,3,90,0.1
04/16/2025,08:38:41,LAX,0.25,4.75,1,10,0.4
04/17/2025,22:30:58,LAX,0.5,3.25,3,40,0.8
04/13/2025,16:05:56,LAX,1.75,3.25,2,10,0.6
04/15/2025,05:22:35,ONT,0.75,2.75,2,35,0.7
04/13/2025,13:49:48,LAX,1.25,3.75,3,55,0.3
04/11/2025,08:49:01,LAX,1.5,3.25,2,95,0.6
04/13/2025,03:52:46,ONT,1.0,3.5,3,10,0.3
04/17/2025,03:19:39,LAX,1.0,3.0,2,20,0.0
04/15/2025,17:41:23,LAX,2.0,4.0,3,10,0.1
04/11/2025,11:00:08,ONT,1.75,3.75,2,20,1.0
04/14/2025,12:20:40,LAX,1.5,3.75,1,40,1.0
04/12/2025,01:30:17,ONT,0.25,4.5,1,85,0.8
04/12/2025,12:16:07,LAX,0.25,4.75,0,90,0.0
04/12/2025,19:45:06,LAX,1.25,4.0,0,35,0.0
04/16/2025,11:47:45,ONT,0.5,4.0,2,75,0.1
04/12/2025,18:39:31,ONT,0.25,3.5,1,60,0.6
04/17/2025,00:42:05,ONT,0.5,5.0,3,15,0.4
04/13/2025,02:11:56,LAX,2.0,4.5,2,40,0.2
04/11/2025,06:57:48,ONT,0.25,3.0,3,100,1.0
04/12/2025,02:29:03,ONT,2.0,4.75,2,40,0.6
04/14/2025,17:20:32,ONT,1.75,2.25,1,95,0.8
04/13/2025,23:17:25,ONT,0.5,3.25,1,35,0.9
04/17/2025,00:45:07,ONT,2.0,4.75,3,10,0.1
04/12/2025,17:09:24,LAX,2.0,5.0,3,10,0.9
04/12/2025,08:54:59,ONT,1.0,4.5,3,30,0.1
04/13/2025,06:34:08,LAX,0.5,2.5,2,35,0.3
04/17/2025,14:44:35,LAX,1.75,5.0,1,75,0.4
04/16/2025,23:51:22,ONT,0.75,3.0,3,30,0.5
04/11/2025,01:30:32,ONT,1.25,2.75,2,20,0.2
04/13/2025,09:37:25,LAX,1.75,3.5,2,85,0.7
04/15/2025,15:50:32,LAX,0.25,2.0,5,90,0.7
04/11/2025,12:46:23,LAX,0.5,3.75,2,35,0.0
04/12/2025,15:27:55,LAX,0.25,3.5,2,30,0.1
04/17/2025,00:09:16,ONT,0.75,2.25,3,50,1.0
04/17/2025,08:00:06,LAX,0.25,4.75,2,40,0.1
04/14/2025,01:52:02,ONT,2.0,2.25,2,15,0.1
04/16/2025,16:06:35,LAX,1.25,3.0,4,25,0.3
04/17/2025,18:00:01,LAX,1.75,2.75,3,40,0.4
04/13/2025,09:34:20,ONT,1.0,3.5,1,40,0.1
04/15/2025,18:41:59,LAX,0.25,3.0,2,55,0.4
04/15/2025,04:02:19,ONT,1.0,3.25,3,35,1.0
04/12/2025,06:18:10,ONT,0.5,2.0,4,40,0.1
04/11/2025,19:30:03,ONT,1.75,4.5,1,25,0.0
04/13/2025,21:49:19,ONT,1.25,2.25,2,10,1.0
04/16/2025,02:20:46,LAX,1.5,2.75,1,20,0.5
04/12/2025,13:46:17,LAX,0.25,3.0,2,25,0.4
04/13/2025,07:26:06,ONT,1.75,4.5,2,30,0.5
04/16/2025,07:56:15,LAX,0.75,3.0,0,25,0.6
04/16/2025,14:49:49,ONT,2.0,2.5,1,35,0.4
04/16/2025,04:00:07,ONT,0.75,3.0,1,10,0.7
04/12/2025,14:14:02,LAX,2.0,3.0,0,25,0.2
04/13/2025,19:16:46,ONT,1.25,4.25,3,60,0.0
04/17/2025,09:35:00,ONT,1.75,2.5,2,25,0.6
04/16/2025,06:08:02,LAX,2.0,2.0,2,10,0.9
04/16/2025,05:36:23,LAX,0.75,2.0,1,15,0.9
04/11/2025,10:45:34,ONT,1.75,2.25,2,75,0.5
04/17/2025,08:34:55,LAX,2.0,3.25,3,80,0.2
04/16/2025,08:33:41,ONT,2.0,3.75,3,35,0.1
04/12/2025,10:09:13,LAX,0.5,3.25,2,40,0.0
04/15/2025,05:09:04,ONT,0.75,2.5,1,40,1.0
04/17/2025,00:42:45,ONT,1.0,4.25,2,40,1.0
04/18/2025,04:12:18,LAX,1.75,2.25,3,25,0.9
04/15/2025,07:01:14,LAX,1.5,2.0,3,35,1.0
04/12/2025,11:50:01,LAX,1.75,3.25,2,10,0.8
04/14/2025,10:14:56,ONT,0.75,2.0,1,40,1.0
04/16/2025,19:49:58,ONT,2.0,4.5,1,85,0.5
04/12/2025,10:25:56,LAX,1.5,2.0,4,25,0.8
04/13/2025,22:48:10,ONT,0.75,2.75,2,100,1.0
04/17/2025,03:15:12,ONT,1.5,5.0,2,10,0.7
04/17/2025,09:31:24,ONT,0.5,3.5,2,15,0.1
04/15/2025,15:11:35,ONT,0.5,2.0,0,50,0.3
04/17/2025,09:36:50,ONT,1.75,3.0,3,35,0.0
04/16/2025,12:05:36,LAX,0.5,3.0,2,25,0.8
04/12/2025,20:35:28,ONT,0.75,3.25,2,40,0.3
04/18/2025,13:13:09,ONT,1.0,3.75,3,25,0.7
04/17/2025,22:31:25,ONT,1.25,4.25,2,10,0.1
04/12/2025,06:45:25,ONT,1.5,4.25,2,35,0.5
04/11/2025,05:07:39,ONT,0.5,2.0,3,25,1.0
04/16/2025,14:34:40,LAX,0.75,3.75,2,35,0.6
04/18/2025,05:14:23,LAX,1.25,3.75,3,40,0.8
04/15/2025,19:16:27,ONT,1.25,2.5,3,90,0.1
04/13/2025,01:42:47,ONT,1.0,4.0,1,30,0.8
04/16/2025,23:26:57,LAX,0.5,2.0,2,30,1.0
04/12/2025,15:49:53,ONT,1.75,2.25,1,35,0.5
04/15/2025,14:59:42,ONT,1.5,3.0,1,40,0.7
04/17/2025,15:11:16,LAX,0.5,4.75,2,15,0.9
04/15/2025,03:02:17,LAX,1.75,2.0,3,35,1.0
04/12/2025,19:26:42,ONT,1.5,4.25,2,40,0.7
04/14/2025,14:31:56,ONT,1.25,3.25,3,100,1.0
04/15/2025,17:36:55,LAX,1.0,2.5,3,30,0.5
04/18/2025,00:13:56,ONT,0.5,3.5,2,10,0.4
04/12/2025,19:42:20,ONT,0.5,2.0,1,25,0.5
04/17/2025,21:12:10,ONT,1.75,4.5,2,85,0.2
04/12/2025,09:28:51,ONT,1.25,4.25,2,85,0.6
04/13/2025,09:59:52,ONT,1.75,5.0,3,15,0.9
04/16/2025,12:09:01,LAX,0.25,2.75,3,10,0.1
04/13/2025,20:38:52,LAX,0.25,2.75,3,15,0.7
04/12/2025,01:10:32,LAX,1.75,4.5,1,80,0.5
04/12/2025,06:38:59,LAX,0.5,3.0,3,50,0.6
04/12/2025,18:32:11,ONT,1.75,2.0,2,15,1.0
04/16/2025,00:43:04,ONT,2.0,3.75,2,25,0.7
04/17/2025,09:30:24,LAX,1.0,3.0,2,40,0.9
04/11/2025,06:39:15,ONT,0.25,3.25,3,35,0.7
04/18/2025,13:26:48,ONT,1.75,3.75,4,30,0.0
04/17/2025,16:23:05,ONT,0.25,3.75,3,30,0.9
04/13/2025,13:02:10,ONT,1.0,4.75,1,10,0.2
04/12/2025,00:25:37,ONT,1.5,4.0,3,35,0.2
04/15/2025,17:23:55,ONT,2.0,2.25,2,35,1.0
04/16/2025,14:53:09,ONT,2.0,4.75,3,15,0.6
04/14/2025,02:41:44,ONT,1.0,3.75,3,15,0.3
04/15/2025,12:58:57,LAX,1.5,4.25,1,95,0.5
04/13/2025,20:15:56,ONT,0.75,3.0,1,25,0.2
04/17/2025,12:37:45,ONT,1.5,5.0,3,40,0.9
04/15/2025,17:35:38,LAX,1.0,3.0,4,10,0.8
04/14/2025,03:00:19,ONT,0.75,2.5,2,30,0.8
04/14/2025,19:35:35,ONT,0.5,5.0,1,25,0.3
04/13/2025,23:59:09,ONT,1.0,2.75,3,10,0.5
04/13/2025,08:08:36,ONT,1.25,3.25,4,15,1.0
04/15/2025,21:54:35,LAX,0.5,3.25,2,30,0.8
04/15/2025,13:12:35,LAX,0.5,4.0,1,20,0.1
04/18/2025,06:47:28,ONT,1.5,5.0,3,30,0.7
04/17/2025,18:40:55,ONT,0.75,4.75,2,85,0.6
04/11/2025,12:35:03,LAX,0.25,3.75,2,100,0.6
04/11/2025,13:59:33,LAX,0.5,5.0,2,40,0.1
04/12/2025,06:11:35,LAX,0.25,4.0,3,35,0.2
04/13/2025,18:44:19,LAX,1.0,3.25,2,20,0.0
04/14/2025,18:12:39,ONT,2.0,4.75,1,50,0.2
04/13/2025,20:01:17,ONT,1.5,2.5,1,15,0.4
04/13/2025,16:18:02,ONT,1.75,5.0,0,55,0.4
04/11/2025,02:24:24,ONT,1.5,3.0,1,10,0.8
04/12/2025,11:13:59,ONT,1.5,4.75,3,65,0.7
04/18/2025,04:34:05,LAX,0.75,5.0,5,70,1.0
04/18/2025,19:55:48,LAX,0.75,5.0,3,25,1.0
04/17/2025,01:27:07,ONT,1.5,2.0,1,40,0.3
04/12/2025,06:54:22,LAX,0.5,2.25,2,25,0.4
04/16/2025,14:50:10,LAX,1.75,2.0,4,10,0.6
04/15/2025,03:09:15,LAX,0.25,4.5,2,100,1.0
04/11/2025,00:24:52,ONT,1.75,3.5,3,95,0.0
04/13/2025,03:28:01,ONT,1.5,3.25,4,20,0.4
04/14/2025,21:33:50,LAX,1.75,3.75,3,30,0.7
04/15/2025,07:17:28,ONT,1.5,5.0,2,70,1.0
04/18/2025,06:36:01,LAX,1.25,2.25,3,20,0.9
04/13/2025,05:34:02,ONT,0.75,4.0,2,60,0.9
04/15/2025,08:31:48,LAX,0.5,4.0,1,30,0.3
04/12/2025,07:52:21,ONT,0.75,2.0,2,40,0.2
04/17/2025,13:19:18,ONT,1.0,5.0,1,25,0.2
04/11/2025,14:52:00,LAX,0.25,3.25,2,30,0.6
04/18/2025,17:03:37,ONT,0.5,2.0,3,45,0.4
04/13/2025,01:15:09,ONT,1.25,4.25,1,25,0.2
04/11/2025,04:23:02,ONT,1.0,5.0,0,30,0.4
04/13/2025,17:29:31,LAX,1.5,3.0,1,40,0.7
04/15/2025,12:59:22,LAX,1.75,4.0,2,10,0.2
04/15/2025,17:02:00,ONT,1.0,5.0,3,10,0.0
04/18/2025,06:22:29,LAX,1.75,3.5,4,10,0.9
04/15/2025,18:21:57,ONT,0.75,3.75,2,10,0.1
04/13/2025,17:44:51,ONT,1.75,4.25,3,40,0.3
04/17/2025,04:12:05,ONT,1.25,4.25,4,25,0.1
04/18/2025,02:25:34,ONT,2.0,4.75,2,50,0.6
04/12/2025,10:58:42,LAX,0.75,3.75,3,15,0.6
04/14/2025,06:25:50,LAX,1.0,3.75,1,35,0.3
04/15/2025,16:17:17,LAX,1.5,2.25,3,25,0.5
04/14/2025,08:36:29,LAX,0.5,3.25,2,10,0.4
04/17/2025,15:20:43,LAX,0.5,3.25,2,20,0.9
04/11/2025,10:18:31,ONT,1.25,3.75,3,15,0.8
04/15/2025,02:52:01,LAX,1.75,2.0,2,60,1.0
04/14/2025,03:42:22,ONT,1.0,2.5,3,75,0.3
04/15/2025,01:37:18,LAX,0.5,4.0,2,40,1.0
04/16/2025,14:13:41,LAX,1.75,3.75,1,30,0.1
04/14/2025,01:32:19,ONT,1.5,5.0,1,40,0.8
04/15/2025,05:18:18,LAX,0.75,4.0,2,40,0.8
04/16/2025,14:19:13,ONT,2.0,2.5,1,65,0.8
04/15/2025,19:42:32,LAX,1.75,3.5,3,25,0.0
04/15/2025,22:07:44,ONT,0.25,4.5,1,95,0.3
04/12/2025,14:53:27,ONT,0.5,2.5,3,30,0.1
04/17/2025,04:51:56,ONT,0.5,4.5,1,15,0.8
04/12/2025,00:02:50,LAX,1.0,5.0,2,10,1.0
04/14/2025,20:06:57,LAX,0.75,2.0,1,15,1.0
04/12/2025,16:59:22,LAX,2.0,2.25,3,85,0.6
04/16/2025,08:45:08,ONT,1.75,4.25,1,40,0.8
04/13/2025,09:10:56,LAX,1.5,3.5,2,10,0.1
04/15/2025,16:04:03,ONT,1.75,3.0,0,10,0.7
04/12/2025,20:10:07,LAX,1.25,2.5,2,40,0.1
04/14/2025,06:11:47,LAX,0.75,3.0,3,90,0.2
04/18/2025,03:54:25,LAX,0.25,4.25,2,50,0.1
04/16/2025,14:27:58,LAX,0.25,3.0,1,20,0.4
04/16/2025,21:29:42,LAX,1.75,3.25,2,40,0.7
04/11/2025,02:54:50,LAX,0.25,2.75,4,30,0.5
04/12/2025,09:07:54,LAX,2.0,4.0,3,70,1.0
04/12/2025,12:03:28,LAX,1.25,2.0,2,30,0.0
04/11/2025,12:24:48,ONT,0.5,3.75,2,35,0.9
04/15/2025,01:55:36,LAX,0.25,3.0,1,30,0.1
04/14/2025,07:18:00,LAX,1.0,5.0,1,40,0.1
04/15/2025,06:37:16,LAX,1.25,4.25,3,10,1.0
04/14/2025,23:51:45,LAX,0.75,3.25,2,15,0.1
04/16/2025,14:14:18,LAX,1.75,4.0,3,10,0.7
04/11/2025,00:39:57,ONT,1.25,4.5,3,40,1.0
04/17/2025,19:00:54,LAX,2.0,3.0,2,40,0.2
04/16/2025,20:04:42,ONT,1.5,4.5,2,40,0.2
04/15/2025,06:58:33,ONT,0.25,2.5,3,30,0.8
04/15/2025,02:39:06,LAX,1.25,2.25,4,10,0.2
04/15/2025,03:21:31,LAX,1.25,3.5,1,30,1.0
04/18/2025,20:47:58,ONT,1.5,4.5,1,40,0.8
04/11/2025,00:24:55,ONT,1.25,2.75,3,20,0.1
04/16/2025,23:40:44,ONT,1.0,3.75,2,65,0.9
04/12/2025,03:21:14,LAX,0.75,4.5,2,85,0.8
04/15/2025,18:00:22,ONT,0.25,2.0,1,25,0.3
04/17/2025,17:47:15,ONT,1.75,4.0,1,35,0.6
04/13/2025,17:09:19,LAX,0.25,4.5,3,10,0.2
04/14/2025,00:06:19,ONT,1.75,4.25,2,15,0.9
04/13/2025,05:54:42,LAX,0.5,3.75,4,15,0.1
04/12/2025,05:53:35,ONT,0.25,2.75,3,40,0.9
04/17/2025,11:19:39,ONT,1.5,2.75,2,30,0.8
04/12/2025,05:04:14,ONT,1.0,2.75,2,65,0.8
04/12/2025,20:59:25,LAX,1.25,3.75,2,95,1.0
04/13/2025,14:51:01,LAX,0.25,2.75,2,90,0.1
04/17/2025,08:16:01,ONT,0.5,3.0,2,25,0.9
04/12/2025,03:24:09,LAX,1.0,4.5,3,35,0.5
04/14/2025,15:12:10,LAX,0.5,4.25,2,10,1.0
04/12/2025,10:23:32,LAX,1.25,4.25,2,80,0.4
04/17/2025,20:47:53,ONT,1.0,4.5,0,35,0.5
04/15/2025,23:53:11,ONT,2.0,2.0,3,90,0.5
04/13/2025,20:54:40,LAX,1.5,3.5,0,70,0.9
04/15/2025,11:40:36,ONT,0.5,4.5,2,25,0.9
04/16/2025,13:23:18,ONT,0.25,4.75,3,20,0.5
04/15/2025,17:11:26,ONT,2.0,3.25,2,15,0.0
04/16/2025,21:56:48,ONT,0.5,4.25,0,95,0.3
04/13/2025,01:21:55,LAX,1.75,2.25,2,55,0.5
04/17/2025,03:48:35,LAX,1.5,3.0,4,35,0.5
04/15/2025,22:29:43,LAX,0.25,3.75,2,10,0.7
04/17/2025,21:03:55,ONT,1.25,2.75,3,15,0.4
04/13/2025,06:31:56,ONT,0.25,3.25,2,15,0.1
04/12/2025,17:55:42,LAX,2.0,5.0,2,25,0.9
04/17/2025,08:12:47,LAX,0.5,2.0,3,70,0.2
04/12/2025,06:08:07,ONT,0.5,5.0,2,40,0.4
04/11/2025,23:38:52,ONT,0.25,3.0,2,25,0.1
04/11/2025,23:11:57,LAX,0.5,4.5,2,10,1.0
04/16/2025,13:49:27,ONT,1.75,3.5,2,40,0.9
04/14/2025,02:20:20,ONT,1.0,4.25,2,85,0.9
04/14/2025,00:04:47,LAX,2.0,3.5,4,25,0.8
04/17/2025,23:23:55,LAX,1.5,4.5,2,100,0.8
04/15/2025,14:23:04,LAX,2.0,4.0,2,15,0.2
04/14/2025,15:16:52,LAX,0.5,2.0,2,10,0.3
04/17/2025,08:36:51,LAX,0.75,4.5,3,20,0.7
04/16/2025,22:15:41,ONT,2.0,4.75,2,15,0.1
04/11/2025,23:06:58,LAX,0.75,5.0,1,15,0.8
04/13/2025,11:00:57,ONT,1.75,4.0,1,100,0.3
04/13/2025,20:51:54,ONT,1.25,4.25,0,100,0.8
04/13/2025,21:15:36,LAX,0.75,3.75,2,20,0.2
04/13/2025,09:15:54,ONT,1.5,2.0,1,35,0.9
04/15/2025,15:22:06,LAX,0.25,2.75,1,40,0.7
04/17/2025,04:12:21,LAX,1.75,3.25,1,15,0.3
04/14/2025,08:40:16,LAX,0.5,3.25,2,25,0.1
04/11/2025,18:50:44,ONT,1.5,4.25,1,20,0.3
04/17/2025,20:33:06,ONT,1.75,3.25,2,25,0.3
04/16/2025,19:35:17,LAX,2.0,2.75,2,90,0.5
04/12/2025,20:04:37,LAX,1.0,3.75,3,15,0.7
04/15/2025,16:07:08,ONT,1.5,5.0,1,15,1.0
04/14/2025,06:22:53,ONT,0.75,2.0,1,10,0.8
04/18/2025,09:46:43,ONT,0.25,4.0,2,20,0.4
04/16/2025,04:30:52,ONT,1.0,4.5,3,40,0.2
04/15/2025,20:04:28,ONT,0.25,2.0,2,20,0.6
04/12/2025,17:25:22,LAX,1.0,3.0,2,20,1.0
04/16/2025,04:35:06,LAX,0.75,2.75,2,40,0.4
04/16/2025,07:51:31,ONT,0.5,2.0,3,50,0.8
04/17/2025,14:35:24,ONT,0.5,3.25,4,60,0.5
04/11/2025,05:25:10,ONT,1.0,3.25,4,90,0.7
04/16/2025,03:43:19,LAX,1.75,4.75,2,15,0.2
04/12/2025,23:49:22,LAX,1.0,2.75,2,35,0.3
04/14/2025,06:52:00,ONT,1.5,4.25,2,35,1.0
04/13/2025,03:18:56,LAX,0.25,5.0,1,15,0.2
04/12/2025,23:15:57,ONT,0.75,3.25,2,35,0.5
04/16/2025,19:19:17,ONT,0.75,4.0,3,75,0.3
04/12/2025,03:52:08,LAX,0.5,5.0,2,35,0.5
04/17/2025,03:15:25,LAX,0.75,4.0,1,35,1.0
04/13/2025,17:10:13,ONT,2.0,4.0,2,20,0.3
04/11/2025,11:00:03,ONT,2.0,4.75,2,75,0.6
04/12/2025,02:01:48,ONT,1.75,4.5,1,85,0.0
04/13/2025,14:01:20,LAX,1.0,2.75,1,75,0.9
04/17/2025,02:15:32,LAX,1.75,2.75,4,25,1.0
04/13/2025,16:48:44,LAX,1.5,3.0,0,15,0.9
04/14/2025,20:34:35,LAX,1.25,3.75,1,15,0.2
04/16/2025,02:41:08,LAX,2.0,4.0,1,25,0.8
04/11/2025,10:40:56,ONT,2.0,3.5,4,40,0.9
04/14/2025,06:58:36,ONT,1.5,3.0,2,15,1.0
04/16/2025,06:47:12,ONT,1.0,3.0,1,20,0.3
04/17/2025,11:03:00,LAX,1.25,4.0,2,35,0.7
04/16/2025,22:15:26,LAX,1.25,2.75,1,10,0.3
04/13/2025,00:16:53,ONT,0.25,4.0,1,15,0.2
04/17/2025,16:44:39,ONT,1.25,3.0,2,40,1.0
04/15/2025,01:28:33,ONT,1.0,4.75,1,15,0.2
04/12/2025,01:15:45,ONT,0.25,5.0,1,40,0.9
04/16/2025,04:14:45,ONT,1.75,3.5,1,100,0.6
04/11/2025,09:36:43,LAX,2.0,4.5,2,40,0.1
04/17/2025,01:18:52,LAX,1.75,2.75,1,35,0.8
04/13/2025,01:23:38,LAX,2.0,2.75,2,40,0.6
04/13/2025,19:01:20,ONT,2.0,3.25,2,65,0.1
04/11/2025,03:36:54,LAX,1.75,5.0,2,70,0.9
04/17/2025,14:02:07,LAX,2.0,3.75,2,40,0.8
04/12/2025,03:55:12,ONT,0.75,4.25,3,60,0.1
04/13/2025,10:39:10,LAX,2.0,5.0,1,20,1.0
04/11/2025,12:12:39,ONT,1.0,3.5,1,40,0.8
04/16/2025,11:30:45,ONT,1.25,3.25,4,30,1.0
04/15/2025,15:56:44,LAX,0.75,2.5,2,65,0.6
04/16/2025,21:52:50,ONT,1.75,2.75,2,45,0.8
04/16/2025,04:01:04,ONT,1.0,3.75,3,30,0.7
04/18/2025,18:24:25,ONT,1.25,2.25,0,35,0.9
04/13/2025,01:55:01,LAX,0.25,4.75,2,10,0.6
04/14/2025,07:08:06,LAX,1.0,2.25,2,70,0.7
04/18/2025,23:15:14,ONT,1.0,2.75,0,30,0.4
04/13/2025,22:39:12,LAX,2.0,2.0,2,10,0.4
04/17/2025,15:30:00,LAX,1.5,3.5,2,10,0.0
04/11/2025,10:02:14,LAX,1.75,3.75,3,25,0.8
04/13/2025,12:50:13,LAX,0.75,2.75,4,40,1.0
04/16/2025,06:20:49,ONT,0.75,4.25,4,20,0.5
04/13/2025,01:36:02,LAX,2.0,3.0,1,15,0.1
04/14/2025,17:14:40,ONT,0.5,3.5,2,15,1.0
04/16/2025,22:55:06,ONT,2.0,3.75,2,10,0.8
04/14/2025,13:06:59,LAX,1.25,4.5,1,75,0.5
04/13/2025,20:11:51,ONT,1.25,3.5,2,40,0.6
04/18/2025,19:13:43,LAX,1.75,2.75,3,30,0.8
04/15/2025,08:27:31,ONT,2.0,3.5,1,50,0.2
04/17/2025,16:15:33,LAX,1.75,4.75,1,55,0.8
04/15/2025,16:59:55,LAX,1.25,4.5,3,35,0.4
04/13/2025,13:32:31,LAX,1.0,3.75,1,40,0.6
04/14/2025,04:13:15,LAX,1.5,2.25,1,80,0.1
04/12/2025,09:15:46,ONT,1.75,3.75,1,15,0.2
04/16/2025,03:39:15,LAX,2.0,2.0,3,35,0.8
04/18/2025,16:23:51,ONT,1.75,3.25,2,40,0.5
04/12/2025,03:57:34,LAX,1.75,2.0,0,10,1.0
04/11/2025,17:00:59,LAX,1.5,4.5,2,25,0.6
04/13/2025,09:18:53,ONT,0.5,2.25,2,15,0.1
04/16/2025,17:58:13,ONT,0.75,3.75,1,50,0.9
04/14/2025,03:06:23,LAX,0.25,4.25,3,20,0.1
04/12/2025,11:52:03,LAX,1.75,2.5,1,40,0.5
04/16/2025,01:58:00,LAX,1.25,2.5,4,15,0.0
04/17/2025,05:33:15,LAX,0.25,4.5,2,25,0.9
04/12/2025,03:24:54,LAX,0.5,3.5,2,25,0.9
04/17/2025,17:01:41,LAX,0.25,2.0,2,100,0.2
04/13/2025,22:42:06,LAX,1.0,3.25,2,55,0.0
04/14/2025,10:48:43,LAX,0.25,3.5,1,10,0.8
04/17/2025,14:48:56,ONT,1.0,4.5,3,15,0.0
04/13/2025,23:12:23,LAX,0.75,4.75,3,25,0.3
04/15/2025,18:08:13,LAX,1.5,3.25,3,15,0.0
04/11/2025,07:27:38,LAX,1.75,3.5,1,15,1.0
04/14/2025,20:59:14,LAX,1.5,3.25,0,25,0.1
04/15/2025,12:58:22,ONT,0.25,3.5,1,15,0.6
04/16/2025,02:26:15,LAX,1.25,4.5,2,10,0.6
04/17/2025,22:29:15,LAX,1.0,3.5,1,30,0.3
04/12/2025,04:47:13,ONT,0.5,4.75,1,40,0.1
04/18/2025,20:43:59,LAX,1.25,2.25,1,35,0.4
04/15/2025,15:21:20,ONT,0.75,3.25,4,40,0.5
04/13/2025,02:18:53,ONT,2.0,2.25,3,30,0.3
04/18/2025,14:41:57,ONT,1.75,4.0,3,15,0.6
04/13/2025,09:15:51,LAX,1.0,2.0,1,10,0.4
04/12/2025,20:12:06,ONT,1.0,4.75,2,15,0.8
04/17/2025,16:03:04,LAX,0.25,2.5,2,20,0.1
04/12/2025,05:42:18,LAX,0.75,3.5,3,10,0.5
04/14/2025,15:52:05,LAX,2.0,4.75,1,50,0.8
04/14/2025,05:34:30,ONT,1.5,4.5,1,40,0.9
04/16/2025,15:09:30,ONT,1.25,5.0,2,40,0.7
04/14/2025,02:25:01,ONT,1.5,2.75,1,10,0.7
04/17/2025,03:03:38,LAX,1.0,4.25,2,80,0.5
04/11/2025,10:24:15,ONT,0.75,3.75,1,10,0.7
04/14/2025,01:41:16,ONT,0.5,2.75,3,15,0.1
04/14/2025,18:19:10,LAX,0.75,2.25,4,30,0.6
04/15/2025,21:40:18,LAX,1.0,4.0,2,35,0.3
04/17/2025,16:48:34,ONT,1.25,2.5,2,15,0.5
04/14/2025,11:26:03,ONT,0.75,4.25,1,20,0.0
04/12/2025,11:23:31,ONT,1.0,3.0,4,75,0.4
04/15/2025,16:57:32,LAX,1.5,3.5,2,25,1.0
04/13/2025,20:24:12,ONT,1.75,4.0,2,25,0.8
04/15/2025,11:46:29,LAX,2.0,2.0,2,70,0.5
04/14/2025,03:10:12,LAX,1.25,4.25,2,30,0.9
04/13/2025,16:42:01,LAX,1.25,3.5,3,25,1.0
04/14/2025,04:31:33,ONT,1.75,4.0,2,10,0.3
04/14/2025,12:15:43,ONT,0.75,4.75,2,15,0.3
04/13/2025,05:07:39,LAX,0.25,2.0,3,95,0.3
04/15/2025,06:58:51,ONT,2.0,3.5,2,70,0.9
04/12/2025,19:39:40,ONT,1.75,3.75,1,30,0.1
04/17/2025,18:03:19,LAX,1.75,2.0,3,45,1.0
04/18/2025,10:56:06,ONT,0.75,2.75,2,60,0.0
04/15/2025,18:34:22,ONT,2.0,4.5,2,35,0.7
04/17/2025,18:09:23,LAX,1.75,3.5,3,15,0.5
04/17/2025,07:18:49,ONT,0.25,3.25,1,35,0.4
04/14/2025,08:21:53,LAX,0.75,3.0,3,35,0.8
04/18/2025,13:41:32,LAX,1.25,2.75,2,35,0.3
04/17/2025,23:04:46,LAX,0.25,2.25,0,90,0.0
04/17/2025,20:38:49,ONT,1.75,4.75,2,10,0.6
04/17/2025,21:56:12,LAX,1.75,2.5,0,60,0.0
04/13/2025,16:03:24,ONT,1.75,4.25,2,25,0.6
04/17/2025,02:47:55,LAX,0.5,4.5,1,40,0.1
04/11/2025,18:53:32,ONT,0.75,3.0,1,35,0.5
04/13/2025,17:37:08,ONT,1.25,2.0,3,75,1.0
04/12/2025,18:15:18,LAX,0.5,2.25,2,70,0.9
04/14/2025,16:46:42,ONT,1.25,4.75,1,15,0.5
04/14/2025,03:00:59,ONT,0.75,4.75,2,25,0.8
04/17/2025,06:52:47,LAX,0.5,3.75,1,15,0.4
04/15/2025,04:46:51,LAX,1.0,2.0,0,40,0.5
04/16/2025,19:30:56,LAX,1.25,3.5,1,30,0.7
04/15/2025,01:30:06,LAX,0.75,2.25,3,25,0.6
04/14/2025,22:19:07,LAX,1.25,2.25,1,30,0.6
04/18/2025,11:33:29,LAX,2.0,3.75,2,10,0.2
04/14/2025,06:37:19,LAX,0.25,3.0,2,40,0.9
04/14/2025,01:14:39,LAX,0.5,2.75,4,10,0.4
